id_transaccion,id_cliente_origen,id_cliente_destino,tipo_transaccion,monto,fecha_hora,etiqueta_lavado,nombre_cliente,ocupacion,cluster_comportamiento,sospechoso_ml
TX-0014806,CLI-02299,SISTEMA,DEPOSITO_EFECTIVO,22903.05,2026-06-08 21:23:22,0,Cornelio Evelio de la Torre González,Empresario / Comerciante,4,1
TX-0008680,CLI-01332,SISTEMA,DEPOSITO_EFECTIVO,20281.09,2026-06-08 21:25:22,0,Alvaro Almonte Benítez,Empresario / Comerciante,4,1
TX-0024600,CLI-03796,SISTEMA,DEPOSITO_EFECTIVO,4997.52,2026-06-08 23:17:22,0,Carlota Trujillo Ulloa,Empresario / Comerciante,4,1
TX-0021978,CLI-03395,SISTEMA,DEPOSITO_EFECTIVO,4821.55,2026-06-08 23:22:22,0,Eduardo Samuel Orozco,Empresario / Comerciante,4,1
TX-0028027,CLI-04316,SISTEMA,DEPOSITO_EFECTIVO,4282.32,2026-06-09 00:39:22,0,Mario Quesada,Profesionista Independiente,4,1
TX-0011607,CLI-01789,SISTEMA,DEPOSITO_EFECTIVO,30762.27,2026-06-09 00:42:22,0,Arcelia Elvia Valdés,Empresario / Comerciante,4,1
TX-0023061,CLI-03563,SISTEMA,DEPOSITO_EFECTIVO,20904.47,2026-06-09 04:36:22,0,Reynaldo Claudio Montero Vargas,Empresario / Comerciante,4,1
TX-0006749,CLI-01040,SISTEMA,DEPOSITO_EFECTIVO,1477.0,2026-06-09 09:02:22,0,Perla María Eugenia Guevara,Empresario / Comerciante,4,1
TX-0005667,CLI-00871,SISTEMA,DEPOSITO_EFECTIVO,15306.34,2026-06-09 09:09:22,0,Flavio Concepción,Empresario / Comerciante,4,1
TX-0023461,CLI-03625,SISTEMA,DEPOSITO_EFECTIVO,9777.25,2026-06-09 14:07:22,0,Lucía Ofelia Feliciano Baca,Empresario / Comerciante,4,1
TX-0017841,CLI-02761,SISTEMA,DEPOSITO_EFECTIVO,30060.67,2026-06-09 15:04:22,0,Silvia Estrada Esquivel,Empresario / Comerciante,4,1
TX-0004477,CLI-00684,SISTEMA,DEPOSITO_EFECTIVO,22632.6,2026-06-09 18:25:22,0,Esparta Munguía,Empresario / Comerciante,4,1
TX-0011759,CLI-01814,SISTEMA,DEPOSITO_EFECTIVO,25726.75,2026-06-09 19:48:22,0,Abril Gurule,Empresario / Comerciante,4,1
TX-0029852,CLI-04599,SISTEMA,DEPOSITO_EFECTIVO,4310.24,2026-06-09 20:12:22,0,Srita. Arcelia Barrientos,Empresario / Comerciante,4,1
TX-0019125,CLI-02960,SISTEMA,DEPOSITO_EFECTIVO,2600.95,2026-06-09 21:04:22,0,Julio Viera,Empresario / Comerciante,4,1
TX-0010074,CLI-01547,SISTEMA,DEPOSITO_EFECTIVO,11411.91,2026-06-09 21:47:22,0,Ángel Alcaraz Valdés,Profesionista Independiente,4,1
TX-0014565,CLI-02259,SISTEMA,DEPOSITO_EFECTIVO,10414.03,2026-06-09 22:03:22,0,Ing. Julia Patiño,Profesionista Independiente,4,1
TX-0019124,CLI-02960,SISTEMA,DEPOSITO_EFECTIVO,1498.27,2026-06-09 22:41:22,0,Julio Viera,Empresario / Comerciante,4,1
TX-0030175,CLI-04649,SISTEMA,DEPOSITO_EFECTIVO,12774.21,2026-06-09 22:49:22,0,Manuel Esquivel Laboy,Empresario / Comerciante,4,1
TX-0002347,CLI-00356,SISTEMA,DEPOSITO_EFECTIVO,12959.47,2026-06-10 01:23:22,0,María Eugenia Mitzy Samaniego,Empresario / Comerciante,4,1
TX-0026425,CLI-04070,SISTEMA,DEPOSITO_EFECTIVO,32982.24,2026-06-10 03:31:22,0,Cecilia Débora Cepeda Lucio,Empresario / Comerciante,4,1
TX-0024805,CLI-03831,SISTEMA,DEPOSITO_EFECTIVO,26658.14,2026-06-10 04:18:22,0,Sr. Leonardo Pedroza,Empresario / Comerciante,4,1
TX-0024006,CLI-03707,SISTEMA,DEPOSITO_EFECTIVO,15789.35,2026-06-10 05:06:22,0,Sandra Eloisa García,Empresario / Comerciante,4,1
TX-0005106,CLI-00788,SISTEMA,DEPOSITO_EFECTIVO,20944.44,2026-06-10 05:12:22,0,Hermelinda Georgina Ramos Galindo,Empresario / Comerciante,4,1
TX-0030880,CLI-04754,SISTEMA,DEPOSITO_EFECTIVO,20925.43,2026-06-10 06:53:22,0,Ricardo Solorio,Empresario / Comerciante,4,1
TX-0029196,CLI-04495,SISTEMA,DEPOSITO_EFECTIVO,19963.18,2026-06-10 10:16:22,0,Esther Pulido Hernandes,Empresario / Comerciante,4,1
TX-0001505,CLI-00226,SISTEMA,DEPOSITO_EFECTIVO,22472.99,2026-06-10 10:34:22,0,Eloy Ricardo Vega Soto,Empresario / Comerciante,4,1
TX-0010888,CLI-01676,SISTEMA,DEPOSITO_EFECTIVO,20967.32,2026-06-10 11:41:22,0,Espartaco Juan Carlos Rubio,Empresario / Comerciante,4,1
TX-0007249,CLI-01120,SISTEMA,DEPOSITO_EFECTIVO,17007.6,2026-06-10 12:02:22,0,Ignacio Rivero,Empresario / Comerciante,4,1
TX-0015541,CLI-02406,SISTEMA,DEPOSITO_EFECTIVO,4474.51,2026-06-10 12:24:22,0,Rafaél Eugenio Gastélum Villareal,Empresario / Comerciante,4,1
TX-0026840,CLI-04134,SISTEMA,DEPOSITO_EFECTIVO,15089.97,2026-06-10 15:23:22,0,Fabiola Nieves Bermúdez,Empresario / Comerciante,4,1
TX-0010889,CLI-01676,SISTEMA,DEPOSITO_EFECTIVO,722.75,2026-06-10 17:03:22,0,Espartaco Juan Carlos Rubio,Empresario / Comerciante,4,1
TX-0032072,CLI-04929,SISTEMA,DEPOSITO_EFECTIVO,35293.56,2026-06-10 17:06:22,0,Cecilia Mora Burgos,Empresario / Comerciante,4,1
TX-0000126,CLI-00018,SISTEMA,DEPOSITO_EFECTIVO,11406.57,2026-06-10 19:52:22,0,Gerardo Jos Valle,Empresario / Comerciante,4,1
TX-0023804,CLI-03679,SISTEMA,DEPOSITO_EFECTIVO,10645.01,2026-06-10 20:21:22,0,Serafín Raúl Loera,Empresario / Comerciante,4,1
TX-0003898,CLI-00594,SISTEMA,DEPOSITO_EFECTIVO,16055.51,2026-06-10 21:57:22,0,Noelia Páez,Empresario / Comerciante,4,1
TX-0005845,CLI-00897,SISTEMA,DEPOSITO_EFECTIVO,24127.96,2026-06-10 23:08:22,0,Gabino Menéndez,Empresario / Comerciante,4,1
TX-0029674,CLI-04568,SISTEMA,DEPOSITO_EFECTIVO,30231.7,2026-06-10 23:59:22,0,Judith Toro Correa,Empresario / Comerciante,4,1
TX-0029664,CLI-04566,SISTEMA,DEPOSITO_EFECTIVO,13954.68,2026-06-11 01:05:22,0,Pablo Fuentes,Empresario / Comerciante,4,1
TX-0031664,CLI-04869,SISTEMA,DEPOSITO_EFECTIVO,11403.1,2026-06-11 01:20:22,0,Bruno Caraballo Naranjo,Empresario / Comerciante,4,1
TX-0001953,CLI-00294,SISTEMA,DEPOSITO_EFECTIVO,35715.71,2026-06-11 03:34:22,0,Diana Solorzano,Empresario / Comerciante,4,1
TX-0004197,CLI-00643,SISTEMA,DEPOSITO_EFECTIVO,14078.57,2026-06-11 04:30:22,0,Wilfrido Alvaro Alejandro,Empresario / Comerciante,4,1
TX-0017952,CLI-02776,SISTEMA,DEPOSITO_EFECTIVO,9947.59,2026-06-11 04:45:22,0,Ramón Sáenz,Empresario / Comerciante,4,1
TX-0016899,CLI-02617,SISTEMA,DEPOSITO_EFECTIVO,26178.87,2026-06-11 07:27:22,0,Jonás Rodarte Gamboa,Empresario / Comerciante,4,1
TX-0015767,CLI-02440,SISTEMA,DEPOSITO_EFECTIVO,14970.85,2026-06-11 08:58:22,0,Vicente Montenegro,Empresario / Comerciante,4,1
TX-0002810,CLI-00426,SISTEMA,DEPOSITO_EFECTIVO,7389.61,2026-06-11 10:30:22,0,Hugo Perales,Empresario / Comerciante,4,1
TX-0016840,CLI-02609,SISTEMA,DEPOSITO_EFECTIVO,30885.61,2026-06-11 10:48:22,0,Ing. Carla Abrego,Empresario / Comerciante,4,1
TX-0016359,CLI-02534,SISTEMA,DEPOSITO_EFECTIVO,4707.76,2026-06-11 12:26:22,0,Araceli Micaela Bernal,Empresario / Comerciante,4,1
TX-0018476,CLI-02858,SISTEMA,DEPOSITO_EFECTIVO,13610.71,2026-06-11 13:37:22,0,Sonia Leal Muñiz,Profesionista Independiente,4,1
TX-0016643,CLI-02577,SISTEMA,DEPOSITO_EFECTIVO,15656.4,2026-06-11 14:40:22,0,Gregorio Ledesma Nava,Empresario / Comerciante,4,1
TX-0012217,CLI-01885,SISTEMA,DEPOSITO_EFECTIVO,46919.28,2026-06-11 15:07:22,0,Bernardo Hernán Escamilla Camacho,Empresario / Comerciante,4,1
TX-0006583,CLI-01016,SISTEMA,DEPOSITO_EFECTIVO,18843.36,2026-06-11 16:30:22,0,Dr. Isaac Avilés,Empresario / Comerciante,4,1
TX-0005986,CLI-00921,SISTEMA,DEPOSITO_EFECTIVO,8769.51,2026-06-11 16:54:22,0,Rubén Alfonso Vigil Portillo,Empresario / Comerciante,4,1
TX-0024005,CLI-03707,SISTEMA,DEPOSITO_EFECTIVO,19971.79,2026-06-11 16:55:22,0,Sandra Eloisa García,Empresario / Comerciante,4,1
TX-0027375,CLI-04220,SISTEMA,DEPOSITO_EFECTIVO,18313.84,2026-06-11 17:29:22,0,Juana Collado Lugo,Empresario / Comerciante,4,1
TX-0003558,CLI-00538,SISTEMA,DEPOSITO_EFECTIVO,8905.81,2026-06-11 17:36:22,0,Yeni Rosa Aguilar Hidalgo,Empresario / Comerciante,4,1
TX-0001971,CLI-00296,SISTEMA,DEPOSITO_EFECTIVO,50412.52,2026-06-11 20:21:22,0,Ilse Girón Cavazos,Empresario / Comerciante,4,1
TX-0031862,CLI-04897,SISTEMA,DEPOSITO_EFECTIVO,18846.28,2026-06-11 21:22:22,0,Elvira Guzmán Pedroza,Empresario / Comerciante,4,1
TX-0018904,CLI-02922,SISTEMA,DEPOSITO_EFECTIVO,27425.3,2026-06-11 21:40:22,0,Martín Daniel Macías Hurtado,Empresario / Comerciante,4,1
TX-0022224,CLI-03437,SISTEMA,DEPOSITO_EFECTIVO,30993.78,2026-06-11 22:49:22,0,Elias Ricardo Sanches,Empresario / Comerciante,4,1
TX-0019507,CLI-03024,SISTEMA,DEPOSITO_EFECTIVO,3299.2,2026-06-11 22:58:22,0,Abel Guillermo Cabrera Vigil,Empresario / Comerciante,4,1
TX-0029193,CLI-04495,SISTEMA,DEPOSITO_EFECTIVO,4318.26,2026-06-12 02:23:22,0,Esther Pulido Hernandes,Empresario / Comerciante,4,1
TX-0020878,CLI-03233,SISTEMA,DEPOSITO_EFECTIVO,11171.34,2026-06-12 02:46:22,0,Trinidad Luna Angulo,Empresario / Comerciante,4,1
TX-0031272,CLI-04810,SISTEMA,DEPOSITO_EFECTIVO,39405.13,2026-06-12 03:14:22,0,Uriel Ruelas,Empresario / Comerciante,4,1
TX-0025844,CLI-03986,SISTEMA,DEPOSITO_EFECTIVO,18545.26,2026-06-12 06:18:22,0,Noelia Micaela Rosario,Empresario / Comerciante,4,1
TX-0031421,CLI-04833,SISTEMA,DEPOSITO_EFECTIVO,23549.59,2026-06-12 08:29:22,0,Cynthia Ana Casanova,Empresario / Comerciante,4,1
TX-0007663,CLI-01178,SISTEMA,DEPOSITO_EFECTIVO,13458.58,2026-06-12 11:09:22,0,Sessa Marisol Sevilla Alcántar,Empresario / Comerciante,4,1
TX-0018506,CLI-02863,SISTEMA,DEPOSITO_EFECTIVO,16346.05,2026-06-12 11:36:22,0,René Salgado Amaya,Empresario / Comerciante,4,1
TX-0013478,CLI-02089,SISTEMA,DEPOSITO_EFECTIVO,17847.63,2026-06-12 12:42:22,0,Daniela Susana Quiroz,Empresario / Comerciante,4,1
TX-0016330,CLI-02527,SISTEMA,DEPOSITO_EFECTIVO,51813.96,2026-06-12 14:13:22,0,Sra. Claudia Nieves,Empresario / Comerciante,4,1
TX-0026955,CLI-04154,SISTEMA,DEPOSITO_EFECTIVO,5322.65,2026-06-12 14:53:22,0,Esteban Mariano Díaz,Empresario / Comerciante,4,1
TX-0024313,CLI-03753,SISTEMA,DEPOSITO_EFECTIVO,5402.13,2026-06-12 15:45:22,0,Verónica Georgina Escobedo,Empresario / Comerciante,4,1
TX-0006446,CLI-00993,SISTEMA,DEPOSITO_EFECTIVO,8015.98,2026-06-12 16:56:22,0,Elvia Espinal Iglesias,Empresario / Comerciante,4,1
TX-0020120,CLI-03119,SISTEMA,DEPOSITO_EFECTIVO,37600.59,2026-06-12 17:16:22,0,Lic. Camila Alarcón,Empresario / Comerciante,4,1
TX-0020858,CLI-03229,SISTEMA,DEPOSITO_EFECTIVO,30831.64,2026-06-12 18:57:22,0,Isabel Merino Pulido,Empresario / Comerciante,4,1
TX-0013819,CLI-02142,SISTEMA,DEPOSITO_EFECTIVO,16743.08,2026-06-12 20:54:22,0,Marisela Judith Sanches,Empresario / Comerciante,4,1
TX-0014571,CLI-02259,SISTEMA,DEPOSITO_EFECTIVO,15958.36,2026-06-12 20:54:22,0,Ing. Julia Patiño,Profesionista Independiente,4,1
TX-0001934,CLI-00289,SISTEMA,DEPOSITO_EFECTIVO,24011.88,2026-06-12 23:00:22,0,Yolanda Nelly Escalante,Empresario / Comerciante,4,1
TX-0020572,CLI-03188,SISTEMA,DEPOSITO_EFECTIVO,18983.51,2026-06-13 00:51:22,0,Bernardo Arriaga Sáenz,Empresario / Comerciante,4,1
TX-0019967,CLI-03096,SISTEMA,DEPOSITO_EFECTIVO,30493.97,2026-06-13 01:18:22,0,Srita. Abril Peres,Empresario / Comerciante,4,1
TX-0007259,CLI-01121,SISTEMA,DEPOSITO_EFECTIVO,14137.41,2026-06-13 01:44:22,0,Luz Escobar Ruiz,Profesionista Independiente,4,1
TX-0009585,CLI-01474,SISTEMA,DEPOSITO_EFECTIVO,17174.2,2026-06-13 01:45:22,0,Ana Luisa Loera Valverde,Empresario / Comerciante,4,1
TX-0006899,CLI-01064,SISTEMA,DEPOSITO_EFECTIVO,10862.04,2026-06-13 04:07:22,0,Reynaldo Orozco,Empresario / Comerciante,4,1
TX-0004083,CLI-00625,SISTEMA,DEPOSITO_EFECTIVO,8615.14,2026-06-13 04:36:22,0,Mayte Nancy Estrada,Empresario / Comerciante,4,1
TX-0030007,CLI-04623,SISTEMA,DEPOSITO_EFECTIVO,36727.01,2026-06-13 05:21:22,0,Jaqueline Olivia Madrigal,Empresario / Comerciante,4,1
TX-0028713,CLI-04420,SISTEMA,DEPOSITO_EFECTIVO,5855.61,2026-06-13 05:30:22,0,Leonor Susana Ríos Casares,Empresario / Comerciante,4,1
TX-0015248,CLI-02361,SISTEMA,DEPOSITO_EFECTIVO,23855.24,2026-06-13 05:32:22,0,Alberto Dueñas,Empresario / Comerciante,4,1
TX-0008114,CLI-01249,SISTEMA,DEPOSITO_EFECTIVO,462.29,2026-06-13 07:12:22,0,Olga Esther Carreón,Empresario / Comerciante,4,1
TX-0020879,CLI-03233,SISTEMA,DEPOSITO_EFECTIVO,14232.71,2026-06-13 07:49:22,0,Trinidad Luna Angulo,Empresario / Comerciante,4,1
TX-0015667,CLI-02425,SISTEMA,DEPOSITO_EFECTIVO,3067.17,2026-06-13 08:30:22,0,Ana Velasco,Empresario / Comerciante,4,1
TX-0028716,CLI-04421,SISTEMA,DEPOSITO_EFECTIVO,797.14,2026-06-13 08:43:22,0,Gabriela Elisa de la O,Empresario / Comerciante,4,1
TX-0011935,CLI-01840,SISTEMA,DEPOSITO_EFECTIVO,16848.93,2026-06-13 09:11:22,0,Dra. Bianca Peña,Empresario / Comerciante,4,1
