id_cliente,nombre_cliente,ocupacion,ingreso_mensual_declarado,nivel_riesgo_kyc,fecha_alta_sistema,monto_efectivo_recibido,monto_enviado,inconsistencia_efectivo,inconsistencia_salidas,cluster_comportamiento,sospechoso_ml
CLI-03790,Zacarías Nicolás Osorio,Empresario / Comerciante,236927.19,Alto,2026-02-05,64932.32,342544.5,0.274060229220631,5.275408302059745,1,0
CLI-03791,Juan Carlos Córdova Villegas,Desempleado,2507.03,Alto,2023-08-16,398.11,2918.3,0.1587974615381547,7.330386074200598,0,0
CLI-03792,Lilia Andrea Altamirano,Jubilado,7608.42,Bajo,2025-04-09,835.45,13857.39,0.10980597811372138,16.586737686276855,0,0
CLI-03793,Daniela Piña Ulloa,Empresario / Comerciante,79548.74,Alto,2024-05-16,0.0,97369.97,0.0,0.0,0,0
CLI-03794,Rafaél Méndez Anguiano,Empleado Sector Privado,36632.31,Medio,2023-09-19,13587.44,29994.45,0.3709140919587108,2.207512967858552,0,0
CLI-03795,Citlali Macías,Profesionista Independiente,52985.49,Medio,2025-12-06,13313.470000000001,89840.79,0.25126633725572795,6.7481122502247715,0,0
CLI-03796,Carlota Trujillo Ulloa,Empresario / Comerciante,113730.64,Alto,2026-06-09,44976.68,145627.83000000002,0.3954666921772356,3.2378519268207437,4,1
CLI-03797,Esperanza Montenegro Rodríguez,Estudiante,5803.56,Bajo,2026-04-14,1376.23,6471.26,0.2371354823591037,4.702164609113303,0,0
CLI-03798,Serafín Aranda,Empresario / Comerciante,103386.95,Alto,2023-10-17,42275.32,127390.5,0.40890383167314637,3.0133538906387933,4,1
CLI-03799,Cristian Lara,Profesionista Independiente,44071.92,Medio,2025-12-24,0.0,30177.67,0.0,0.0,0,0
CLI-03800,Cornelio Gerardo Delgadillo,Profesionista Independiente,45908.47,Medio,2023-08-02,0.0,55280.78,0.0,0.0,0,0
CLI-03801,Homero Mondragón,Empleado Sector Privado,25393.58,Medio,2024-11-11,602.56,19105.53,0.023728832248150908,31.707265666489644,0,0
CLI-03802,Delia Leiva Segovia,Estudiante,2899.77,Bajo,2023-09-20,563.83,3481.85,0.19443955899950688,6.175354273451217,0,0
CLI-03803,Isaac Serafín Iglesias,Estudiante,3473.52,Bajo,2025-07-02,1565.15,4078.0699999999997,0.45059478569289946,2.6055457943328113,0,0
CLI-03804,Ing. Vanesa Cepeda,Profesionista Independiente,35887.19,Medio,2026-04-17,8217.62,25143.670000000002,0.2289847714463016,3.059726538827544,0,0
CLI-03805,Indira Margarita Mireles Pabón,Jubilado,17886.81,Bajo,2026-04-26,5079.55,16356.79,0.2839830019997976,3.220125798545147,0,0
CLI-03806,Germán Silvano Muñoz,Empresario / Comerciante,179384.41,Alto,2024-02-24,11110.01,202609.31,0.06193408892110524,18.236645151534518,4,1
CLI-03807,Ing. Gregorio Riojas,Estudiante,3211.94,Bajo,2025-08-08,0.0,2045.0900000000001,0.0,0.0,0,0
CLI-03808,Esteban Gurule,Profesionista Independiente,21139.38,Medio,2024-06-20,7028.16,19384.29,0.33246765042304927,2.758088888130037,0,0
CLI-03809,Ing. María Elena Villegas,Profesionista Independiente,50535.14,Medio,2025-06-08,12995.75,88284.53,0.2571626396998208,6.793338591462594,0,0
CLI-03810,Octavio Padilla,Profesionista Independiente,44640.18,Medio,2025-07-15,0.0,36580.87,0.0,0.0,0,0
CLI-03811,Tomás Eloy Roque,Empleado Sector Privado,33261.7,Medio,2024-05-15,6011.39,22249.13,0.1807300889611776,3.701162293579355,0,0
CLI-03812,Dr. Zeferino Escalante,Estudiante,7782.72,Bajo,2024-05-22,499.1,5114.4,0.06412925044200485,10.247245041073931,0,0
CLI-03813,Pablo Hernández Caraballo,Empresario / Comerciante,206446.75,Alto,2024-09-06,47388.42,162310.41,0.22954306619019188,3.4251070198162337,1,0
CLI-03814,Miriam Domínguez,Estudiante,7157.5,Bajo,2024-02-04,1307.56,10720.490000000002,0.18268389800908139,8.198851295542845,0,0
CLI-03815,Omar Leal,Estudiante,3883.43,Bajo,2026-04-06,463.81,4455.54,0.11943307848989167,9.606390547853646,0,0
CLI-03816,Dra. Alta  Gracia Aguilera,Profesionista Independiente,54022.73,Medio,2024-05-20,0.0,56622.729999999996,0.0,0.0,0,0
CLI-03817,Dulce María Elvia Estévez,Empresario / Comerciante,229354.65,Alto,2024-11-17,0.0,282272.81,0.0,0.0,4,1
CLI-03818,Enrique Augusto Salcido Jaime,Desempleado,2629.72,Alto,2025-09-14,202.82,856.94,0.0771260818642289,4.2251257272458345,0,0
CLI-03819,Vanesa Eva Valverde,Estudiante,4381.37,Bajo,2024-06-14,589.85,3031.91,0.13462684046314283,5.140137323048232,0,0
CLI-03820,Carla Olivia Salazar,Desempleado,3371.0,Alto,2026-05-03,0.0,1694.47,0.0,0.0,0,0
CLI-03821,Dalia Nava,Empleado Sector Privado,15693.77,Medio,2025-05-10,1815.84,12264.52,0.11570451204522558,6.75418539078333,0,0
CLI-03822,Marisol Eva Archuleta,Desempleado,2000.99,Alto,2025-04-27,307.96,1010.32,0.1539038176102829,3.280685803351085,0,0
CLI-03823,Ángel Ulibarri Peralta,Estudiante,5131.75,Bajo,2026-06-08,0.0,1540.41,0.0,0.0,0,0
CLI-03824,Timoteo Peralta,Jubilado,17345.77,Bajo,2024-08-07,0.0,15438.08,0.0,0.0,0,0
CLI-03825,Maximiliano Salinas,Jubilado,8273.5,Bajo,2023-12-25,0.0,2485.56,0.0,0.0,0,0
CLI-03826,Sra. Olivia Ferrer,Estudiante,3428.46,Bajo,2025-11-05,104.68,1409.2800000000002,0.030532658978083455,13.462743599541461,0,0
CLI-03827,Augusto Matías,Estudiante,6639.15,Bajo,2024-03-24,0.0,6523.8,0.0,0.0,0,0
CLI-03828,Trinidad Aguirre,Profesionista Independiente,29817.87,Medio,2024-10-23,12784.150000000001,35093.29,0.4287412212877715,2.7450624406002744,0,0
CLI-03829,Celia Adriana Almonte,Jubilado,14584.07,Bajo,2024-04-17,0.0,10897.79,0.0,0.0,0,0
CLI-03830,Evelio René Leiva Rivero,Desempleado,2975.84,Alto,2023-10-23,0.0,1538.6,0.0,0.0,0,0
CLI-03831,Sr. Leonardo Pedroza,Empresario / Comerciante,93601.68,Alto,2026-06-06,42574.26,116965.89,0.4548450412428495,2.747338180393505,4,1
CLI-03832,Luis Manuel Julio César Lozada,Estudiante,3050.93,Bajo,2024-02-24,1077.98,1870.81,0.35332832939464365,1.7354774671144175,0,0
CLI-03833,Cristina de la Torre Rolón,Profesionista Independiente,34776.39,Medio,2024-02-18,32954.26,73355.02,0.9476043948207391,2.225964715942643,0,0
CLI-03834,Sra. Ana Luisa Escobar,Profesionista Independiente,53830.5,Medio,2024-04-09,15690.25,88248.73,0.29147509311635594,5.624431095744172,0,0
CLI-03835,Zeferino Luis Saiz,Estudiante,4942.15,Bajo,2024-09-06,1756.51,3716.5699999999997,0.35541414161852636,2.115883200209506,0,0
CLI-03836,Delia Romero,Profesionista Independiente,46482.8,Medio,2025-08-10,14467.59,52857.060000000005,0.31124609532988545,3.653480641903731,0,0
CLI-03837,Dra. Aida Valdivia,Estudiante,3898.94,Bajo,2025-04-15,1936.5,5343.68,0.4966734548364427,2.759452620707462,0,0
CLI-03838,Mitzy Acevedo Salcedo,Empresario / Comerciante,144970.82,Alto,2024-01-15,5146.73,68729.61,0.035501834093233375,13.354034503461422,4,1
CLI-03839,Carlos Angulo,Empleado Sector Privado,43789.41,Medio,2024-07-14,7269.86,39444.270000000004,0.1660186789454345,5.425726217561274,0,0
CLI-03840,Horacio Briones Rodríquez,Empleado Sector Privado,23978.93,Medio,2024-10-23,0.0,12219.279999999999,0.0,0.0,0,0
CLI-03841,Dra. Yeni Malave,Desempleado,1470.96,Alto,2025-09-12,0.0,645.69,0.0,0.0,0,0
CLI-03842,Modesto Gustavo Zamudio Palomo,Profesionista Independiente,15948.34,Medio,2024-06-11,0.0,18742.23,0.0,0.0,0,0
CLI-03843,Dr. Luis Manuel Mora,Jubilado,5452.52,Bajo,2024-07-21,260.19,4782.92,0.047719219736928976,18.38241285214651,0,0
CLI-03844,Rolando Claudio Tirado,Desempleado,2648.89,Alto,2026-04-06,1096.94,2627.6899999999996,0.4141130813284055,2.3954728608675038,0,0
CLI-03845,Beatriz Arredondo,Estudiante,6144.09,Bajo,2025-07-16,0.0,1897.7899999999997,0.0,0.0,0,0
CLI-03846,Roberto Guerra Palacios,Desempleado,958.7,Alto,2024-08-24,269.94,1573.58,0.2815687910712423,5.829369489516188,0,0
CLI-03847,Dra. Rosalia Alfaro,Jubilado,10000.97,Bajo,2026-03-18,2269.6,17544.72,0.22693798701525952,7.730313711667255,0,0
CLI-03848,Mateo Mejía Alcaraz,Desempleado,3833.93,Alto,2024-04-23,1291.5,6162.98,0.3368606103919477,4.771955090979481,0,0
CLI-03849,Sr. Iván Zaragoza,Profesionista Independiente,55642.07,Medio,2024-01-22,15643.820000000002,59179.340000000004,0.28115093489512527,3.782921306944212,0,0
CLI-03850,Graciela Niño Véliz,Desempleado,488.22,Alto,2023-08-08,137.52,1131.37,0.28167629347425344,8.226948807446188,0,0
CLI-03851,Verónica Abril Almonte Galindo,Empleado Sector Privado,40302.36,Medio,2024-08-02,18857.6,66411.9,0.46790312031354986,3.5217578058713728,0,0
CLI-03852,Sr. Miguel Ángel Valentín,Empresario / Comerciante,51573.22,Alto,2025-10-02,37700.45,94114.68000000001,0.7310082635910652,2.4963808124306213,4,1
CLI-03853,María Eugenia Martha Delgado,Empresario / Comerciante,235501.48,Alto,2023-07-04,0.0,151933.07,0.0,0.0,4,1
CLI-03854,Lic. Luisa Olvera,Profesionista Independiente,28539.97,Medio,2026-05-16,8064.11,21307.989999999998,0.28255495713555406,2.642323827427949,0,0
CLI-03855,Marco Antonio Reynoso,Empleado Sector Privado,21814.96,Medio,2025-07-06,3799.7400000000002,29346.64,0.17418047064949926,7.723328438261564,0,0
CLI-03856,Ruby Judith Griego Barrera,Empleado Sector Privado,42224.4,Medio,2023-08-11,4925.67,49749.92,0.1166545883422855,10.100132570797475,0,0
CLI-03857,Sra. Francisca Rivas,Desempleado,1268.74,Alto,2023-07-25,0.0,1348.54,0.0,0.0,0,0
CLI-03858,Sra. María Holguín,Desempleado,1625.16,Alto,2023-11-08,0.0,3054.11,0.0,0.0,0,0
CLI-03859,Óscar Mariano Gaona Olivera,Estudiante,3644.22,Bajo,2025-04-25,892.58,4254.75,0.24493032802629922,4.766799614600372,0,0
CLI-03860,Emiliano Bahena,Estudiante,6939.19,Bajo,2026-02-28,1402.14,6954.63,0.20206104747095846,4.960011125850485,0,0
CLI-03861,Darío Sepúlveda Ulloa,Empresario / Comerciante,144218.26,Alto,2024-12-04,2560.41,146778.56,0.017753715791606416,57.32619385176593,4,1
CLI-03862,Felipe Antonio Gracia,Empresario / Comerciante,235299.44,Alto,2026-04-09,45918.02,164887.32,0.19514717077099714,3.590906576546637,1,0
CLI-03863,Joaquín Canales,Profesionista Independiente,47282.37,Medio,2023-10-14,0.0,65024.45,0.0,0.0,0,0
CLI-03864,Julio César Samaniego Aguayo,Estudiante,6946.41,Bajo,2024-08-17,0.0,2908.54,0.0,0.0,0,0
CLI-03865,Amador Alberto Salas,Desempleado,1043.88,Alto,2025-04-25,684.25,2228.36,0.6554872207533432,3.2566459627329194,0,0
CLI-03866,Ing. Ana María Villanueva,Estudiante,4111.14,Bajo,2023-08-02,749.65,2392.1099999999997,0.18234601594691494,3.190969118922163,0,0
CLI-03867,Sandra Benavídez Sotelo,Jubilado,14480.01,Bajo,2024-04-12,2486.25,21903.35,0.17170222948741057,8.809793866264453,0,0
CLI-03868,Sr. Ramón Camarillo,Jubilado,14591.21,Bajo,2026-04-20,4123.85,5125.360000000001,0.2826256355710048,1.2428580088994508,0,0
CLI-03869,Luis Miguel Rolando Venegas Badillo,Empresario / Comerciante,189042.02,Alto,2024-08-28,12567.73,71311.76999999999,0.06648114530303897,5.674196533502867,4,1
CLI-03870,Dr. José Villagómez,Estudiante,5848.24,Bajo,2023-11-16,0.0,3588.89,0.0,0.0,0,0
CLI-03871,Lic. Augusto de la Torre,Empleado Sector Privado,32795.16,Medio,2023-10-20,8325.32,37359.93,0.25385819126968734,4.487506786525923,0,0
CLI-03872,Dolores Mesa,Desempleado,544.37,Alto,2025-11-22,0.0,673.66,0.0,0.0,0,0
CLI-03873,Gerardo Arenas,Empresario / Comerciante,90015.06,Alto,2024-08-07,6227.9,54243.69,0.06918731154542362,8.709788211114502,0,0
CLI-03874,Bernardo Homero Saiz,Profesionista Independiente,29117.48,Medio,2023-12-26,16996.4,41599.23,0.5837180964836244,2.4475318302699396,0,0
CLI-03875,Laura Dolores Cordero,Estudiante,2664.97,Bajo,2023-09-18,0.0,3229.12,0.0,0.0,0,0
CLI-03876,Aida Anel de la Rosa,Empleado Sector Privado,29040.07,Medio,2024-11-28,0.0,46026.66,0.0,0.0,0,0
CLI-03877,Cristal Tirado,Desempleado,3052.65,Alto,2023-10-29,277.32,3734.79,0.09084565868999066,13.467438338381653,0,0
CLI-03878,Mauricio Aparicio,Jubilado,13914.79,Bajo,2025-02-25,3360.76,10524.4,0.24152430615194337,3.131553577167069,0,0
CLI-03879,Sessa Ana Luisa Sepúlveda Verduzco,Profesionista Independiente,35317.05,Medio,2023-09-05,2185.15,36972.55,0.06187238175328913,16.919913964716383,0,0
CLI-03880,Estela Posada,Desempleado,534.04,Alto,2026-02-02,158.18,807.45,0.2961950415699199,5.104627639398154,0,0
CLI-03881,Sandra Gallegos Ocampo,Empleado Sector Privado,34686.41,Medio,2025-09-13,24094.72,62249.99,0.6946443866632493,2.5835531601944326,0,0
CLI-03882,Jos Octavio Jurado,Profesionista Independiente,50978.79,Medio,2026-05-08,13813.119999999999,34645.5,0.27095817692024465,2.508158909790113,0,0
CLI-03883,Soledad Rosales,Empleado Sector Privado,14785.17,Medio,2025-02-17,0.0,4409.68,0.0,0.0,0,0
CLI-03884,Silvano Lovato,Profesionista Independiente,23185.02,Medio,2026-02-04,0.0,16919.559999999998,0.0,0.0,0,0
CLI-03885,Esmeralda Leticia Polanco,Empresario / Comerciante,238951.43,Alto,2024-10-03,74880.44,269668.35,0.31337096413275284,3.601318982634183,1,0
CLI-03886,Sra. Yeni Roldán,Jubilado,7918.33,Bajo,2026-04-22,178.65,5487.31,0.022561575483719423,30.715421214665547,0,0
CLI-03887,Dr. Claudio Pabón,Estudiante,7538.67,Bajo,2025-07-27,0.0,5513.81,0.0,0.0,0,0
CLI-03888,Víctor Mauro Ruelas,Desempleado,2448.01,Alto,2023-11-01,0.0,3876.69,0.0,0.0,0,0
CLI-03889,Lic. Felipe Ponce,Empleado Sector Privado,41925.88,Medio,2023-10-21,18702.53,23395.43,0.446085568150269,1.2509232708088158,0,0
CLI-03890,Sra. Cristal Reyes,Empresario / Comerciante,89653.24,Alto,2024-10-28,4300.52,32519.36,0.047968372364456655,7.561727419009793,0,0
CLI-03891,Claudio Rincón,Desempleado,3407.32,Alto,2026-02-22,1687.45,5041.81,0.495242595353533,2.9878277874899997,0,0
CLI-03892,Sra. Isabela Salas,Estudiante,4406.21,Bajo,2025-03-06,1487.8600000000001,3836.19,0.33767342001402567,2.5783272619735724,0,0
CLI-03893,Lorenzo Urías Escamilla,Empresario / Comerciante,170078.55,Alto,2023-07-20,0.0,250847.74000000002,0.0,0.0,4,1
CLI-03894,Violeta Yáñez Rosas,Empleado Sector Privado,14939.02,Medio,2024-06-07,5673.41,19850.63,0.3797712299735859,3.49888867541743,0,0
CLI-03895,Agustín Cazares Vélez,Profesionista Independiente,22655.53,Medio,2023-12-31,2927.11,14454.09,0.12920068521901718,4.938007112817762,0,0
CLI-03896,Luis Miguel Tomás Rincón Trejo,Jubilado,6525.56,Bajo,2024-02-16,1986.7399999999998,4443.62,0.3044550965740871,2.2366389160131677,0,0
CLI-03897,Elvia Elsa Gaytán,Desempleado,2103.35,Alto,2023-11-30,747.0500000000001,3087.55,0.3551715121116315,4.132989759721571,0,0
CLI-03898,Ing. Gabriel Zavala,Empresario / Comerciante,215451.49,Alto,2024-08-31,0.0,258315.87,0.0,0.0,4,1
CLI-03899,Sr. Patricio Vásquez,Empresario / Comerciante,73702.47,Alto,2024-01-22,0.0,113127.48000000001,0.0,0.0,4,1
CLI-03900,Genaro Niño Patiño,Desempleado,812.58,Alto,2023-11-29,392.19,1936.62,0.482647862364321,4.937963742063795,0,0
CLI-03901,Marcela Pamela Esquibel,Profesionista Independiente,27958.29,Medio,2023-09-14,11586.0,53068.869999999995,0.41440302679455715,4.580430692214741,0,0
CLI-03902,Antonia Débora Zayas Ríos,Empresario / Comerciante,126414.7,Alto,2026-06-04,37079.840000000004,71947.56,0.29331905229376015,1.9403417058973282,4,1
CLI-03903,Karina Eugenia Piña,Empresario / Comerciante,221267.55,Alto,2025-12-19,91502.82,222458.74,0.41353926502101196,2.431168132304556,1,0
CLI-03904,Margarita Leonor Negrete,Jubilado,7802.37,Bajo,2023-07-09,2249.61,10232.45,0.28832393234363407,4.548543969843662,0,0
CLI-03905,Arcelia Josefina Elizondo,Profesionista Independiente,47701.86,Medio,2025-03-02,7387.42,28892.75,0.1548664978682173,3.911074502329636,0,0
CLI-03906,Dr. Rafaél Saldaña,Empleado Sector Privado,25804.92,Medio,2026-03-11,7113.76,19432.06,0.2756745612852123,2.7316159105733115,0,0
CLI-03907,José María Vásquez Gallardo,Empresario / Comerciante,208492.71,Alto,2023-10-09,34767.08,233370.96000000002,0.16675441553807807,6.712411856273233,4,1
CLI-03908,Alejandra María Cristina Nava,Estudiante,3741.16,Bajo,2024-03-13,384.63,6300.9,0.10281035828459623,16.3817174947352,0,0
CLI-03909,Cristian Pantoja Bahena,Profesionista Independiente,25596.85,Medio,2025-12-12,0.0,14372.29,0.0,0.0,0,0
CLI-03910,Gustavo Oswaldo Flores Nava,Empresario / Comerciante,231465.65,Alto,2026-05-14,37726.88,320419.76,0.16299126889886253,8.493142290059502,1,0
CLI-03911,Eva Rosa Villaseñor Casares,Profesionista Independiente,41230.64,Medio,2026-01-24,0.0,16794.65,0.0,0.0,0,0
CLI-03912,Sra. Esparta Vergara,Desempleado,1832.66,Alto,2025-02-12,397.29,3151.58,0.21678325494090558,7.932694001862619,0,0
CLI-03913,Claudia Colunga Rodrígez,Estudiante,4813.29,Bajo,2023-10-17,513.21,1950.23,0.10662353608446615,3.800062352643167,0,0
CLI-03914,Roberto Báez,Profesionista Independiente,58847.96,Medio,2025-03-08,7425.29,60824.64,0.1261775259499225,8.191550767714123,0,0
CLI-03915,Ing. Luz Ulibarri,Empresario / Comerciante,187370.49,Alto,2025-04-30,32915.68,93524.27,0.17567163324384755,2.8413288135016503,4,1
CLI-03916,Jaime Cristian Cabrera Venegas,Desempleado,1533.98,Alto,2026-03-14,0.0,1101.77,0.0,0.0,0,0
CLI-03917,Emiliano Augusto Marrero Abrego,Empresario / Comerciante,197220.82,Alto,2025-06-03,68972.70000000001,214778.34,0.34972321887719565,3.113961610898224,1,0
CLI-03918,Ignacio Velasco,Profesionista Independiente,18287.5,Medio,2024-09-27,200.71,21788.59,0.010975256322624744,108.55757062428378,2,0
CLI-03919,Teodoro Héctor Zambrano Rolón,Jubilado,5763.78,Bajo,2023-11-15,2368.78,2941.09,0.4109768242368724,1.2416053833618994,0,0
CLI-03920,Antonio Santiago Calderón Calderón,Profesionista Independiente,56897.91,Medio,2024-05-16,11964.74,69100.83,0.2102843496360411,5.77537246943937,0,0
CLI-03921,Arcelia Carranza,Empresario / Comerciante,231645.31,Alto,2024-04-22,171485.73,290074.43,0.7402944182206841,1.6915368409954576,1,0
CLI-03922,Jerónimo Ocasio Delgadillo,Jubilado,17211.19,Bajo,2023-09-20,13351.43,28186.12,0.775741247409389,2.111093718051175,0,0
CLI-03923,Claudio Roberto Hernádez,Jubilado,14224.36,Bajo,2024-08-02,3827.0299999999997,20664.77,0.2690476056567747,5.399688531315407,0,0
CLI-03924,Eric Zapata Quintana,Estudiante,2032.17,Bajo,2025-04-08,1445.33,4315.29,0.7112249467318187,2.985678011250026,0,0
CLI-03925,Genaro Barragán Terán,Jubilado,13055.55,Bajo,2026-02-16,1269.51,10156.56,0.09723910520812988,8.000378098636482,0,0
CLI-03926,Asunción Yeni Garibay Jaime,Profesionista Independiente,58988.57,Medio,2024-09-19,15691.62,94116.63,0.26601119505015974,5.997891231115717,0,0
CLI-03927,Adán Salgado Henríquez,Desempleado,1483.6,Alto,2026-02-19,0.0,1374.25,0.0,0.0,0,0
CLI-03928,Ofelia Karla Cintrón Márquez,Jubilado,5534.62,Bajo,2025-11-07,2563.75,7134.0599999999995,0.46322060051096553,2.782666016577279,0,0
CLI-03929,Luis Villagómez,Empleado Sector Privado,20589.62,Medio,2024-10-26,6817.599999999999,17034.88,0.3311183013576744,2.498662285848393,0,0
CLI-03930,Elisa Delia Montenegro,Jubilado,11406.92,Bajo,2024-11-08,0.0,11094.6,0.0,0.0,0,0
CLI-03931,Benito Julio Ulloa,Profesionista Independiente,54505.35,Medio,2023-11-26,10653.76,46015.09,0.19546264724472,4.31914084792599,0,0
CLI-03932,Dr. Gabriel Luna,Empleado Sector Privado,14958.38,Medio,2024-08-07,4454.68,15492.11,0.2978049762073166,3.477715571039895,0,0
CLI-03933,Berta Paredes Almanza,Desempleado,2121.7,Alto,2023-08-25,788.81,3765.25,0.3717820615544139,4.773329445620619,0,0
CLI-03934,Srita. Elisa del Valle,Empleado Sector Privado,20593.4,Medio,2025-12-06,6711.5,23669.61,0.3259053871628774,3.5267242792222304,0,0
CLI-03935,Ramiro Garrido Bernal,Profesionista Independiente,16987.3,Medio,2023-06-25,0.0,16902.39,0.0,0.0,0,0
CLI-03936,Lic. Jerónimo Arce,Empleado Sector Privado,28473.95,Medio,2025-09-04,4108.72,29143.65,0.14429750701957403,7.093121458751144,0,0
CLI-03937,Miriam Barbara Quintana Tamez,Profesionista Independiente,48652.05,Medio,2026-04-02,10631.48,41990.11,0.21852069953886832,3.9496015606481882,0,0
CLI-03938,Srita. Ivonne Berríos,Empresario / Comerciante,106585.1,Alto,2024-09-06,22354.49,188074.48,0.2097337245074593,8.413275364367516,4,1
CLI-03939,Sra. Ana Luisa Santana,Profesionista Independiente,42581.92,Medio,2023-07-06,0.0,28925.35,0.0,0.0,0,0
CLI-03940,Sr. Marco Antonio Rodarte,Profesionista Independiente,38263.77,Medio,2024-03-03,0.0,26969.04,0.0,0.0,0,0
CLI-03941,Ana Paulina Escobar Carmona,Empresario / Comerciante,228534.36,Alto,2026-04-29,32977.11,161715.76,0.14429825781996197,4.90387908461354,4,1
CLI-03942,Estefanía Soledad Camacho Montez,Profesionista Independiente,48159.12,Medio,2024-08-25,11501.69,39463.58,0.23882683072282052,3.4311114279727586,0,0
CLI-03943,Salma Fuentes,Empresario / Comerciante,202735.08,Alto,2023-08-14,0.0,116472.03,0.0,0.0,4,1
CLI-03944,Juan Carlos Salas Dávila,Empleado Sector Privado,30337.27,Medio,2026-02-06,6978.28,28088.45,0.2300233343343023,4.025125102460779,0,0
CLI-03945,María Teresa Beatriz Jaimes Carrasco,Desempleado,2546.61,Alto,2024-06-09,354.6,3976.42,0.1392439360561688,11.213818386914832,0,0
CLI-03946,Karla Francisca Saavedra,Empresario / Comerciante,60644.44,Alto,2024-10-31,20641.690000000002,76510.01000000001,0.3403723408114578,3.706576835520735,0,0
CLI-03947,Ana María Villagómez,Empleado Sector Privado,13800.72,Medio,2024-06-23,1854.69,15506.36,0.13439081439229258,8.360620912389672,0,0
CLI-03948,Pedro Ojeda Arredondo,Empleado Sector Privado,13183.45,Medio,2024-08-15,2736.38,17956.66,0.20756175356223144,6.562195309131042,0,0
CLI-03949,Anel Cepeda,Profesionista Independiente,22359.97,Medio,2024-02-03,5239.22,12390.810000000001,0.23431247895234206,2.365010440485416,0,0
CLI-03950,Fabiola Carolina Treviño Esquibel,Empresario / Comerciante,137285.97,Alto,2025-11-09,0.0,146296.6,0.0,0.0,4,1
CLI-03951,Omar Jacobo Tirado Avilés,Empresario / Comerciante,58158.34,Alto,2025-05-06,14060.06,54209.76,0.24175483688152036,3.8555852535479938,0,0
CLI-03952,Benjamín Emilio Calderón Macías,Profesionista Independiente,59496.84,Medio,2026-03-01,3556.75,93671.51999999999,0.05978048582075956,26.33626766008294,0,0
CLI-03953,Esther Rebeca Balderas,Jubilado,11307.59,Bajo,2023-12-05,0.0,5210.88,0.0,0.0,0,0
CLI-03954,Leonor Valdés Munguía,Empresario / Comerciante,72498.18,Alto,2025-12-07,0.0,91442.77,0.0,0.0,0,0
CLI-03955,Evelio Bruno Contreras,Desempleado,3467.52,Alto,2024-04-22,1322.93,4990.81,0.38152051033591733,3.772542764923314,0,0
CLI-03956,Tomás Palomo Villanueva,Estudiante,4097.63,Bajo,2023-08-19,1182.16,4822.97,0.288498473507857,4.079794613250321,0,0
CLI-03957,Dra. Elena Moreno,Empleado Sector Privado,40649.71,Medio,2026-01-01,0.0,24116.769999999997,0.0,0.0,0,0
CLI-03958,Julio César Romero,Empleado Sector Privado,39553.47,Medio,2025-11-18,2100.44,23510.510000000002,0.05310381111947953,11.193135723943556,0,0
CLI-03959,Lic. Susana Batista,Desempleado,2034.95,Alto,2023-07-26,1478.9,3597.42,0.7267500429985995,2.4324971262424775,0,0
CLI-03960,Ramón Claudio Muñoz,Profesionista Independiente,40346.13,Medio,2026-02-05,3211.82,28879.04,0.07960664380945584,8.991487692336433,0,0
CLI-03961,Flavio Palomino,Desempleado,2342.71,Alto,2023-07-07,706.32,2958.55,0.3014969842618165,4.188682183712765,0,0
CLI-03962,Abelardo Isaac Porras,Jubilado,17974.06,Bajo,2024-07-21,4117.66,12430.58,0.2290890316378158,3.018845655056513,0,0
CLI-03963,Dra. Alma Almanza,Estudiante,5156.09,Bajo,2025-08-27,118.57,8741.76,0.022996107515578665,73.72657501897613,0,0
CLI-03964,Aida Frida Villalpando,Jubilado,7347.4,Bajo,2026-02-06,3464.4700000000003,10493.1,0.4715232599286823,3.0287749641359283,0,0
CLI-03965,Bernardo Magaña,Estudiante,3476.94,Bajo,2025-06-19,187.21,1132.94,0.05384332200153008,6.051706639602585,0,0
CLI-03966,Lic. Ricardo Márquez,Empresario / Comerciante,185381.7,Alto,2024-07-08,0.0,188492.22,0.0,0.0,4,1
CLI-03967,Raúl Genaro Tirado,Profesionista Independiente,16168.3,Medio,2024-08-22,4103.0,11211.18,0.25376817599871354,2.732434803802096,0,0
CLI-03968,Antonio Jorge Loera Montoya,Desempleado,3925.34,Alto,2025-12-13,1800.96,5357.71,0.4588035686080696,2.974918932125089,0,0
CLI-03969,Srita. Amalia Prieto,Estudiante,4365.02,Bajo,2025-09-27,2688.37,8138.47,0.6158895033699731,3.0272879105182695,0,0
CLI-03970,Oswaldo Héctor Rosales,Jubilado,17078.93,Bajo,2025-09-16,6378.18,7057.45,0.37345313787222034,1.1064990326394049,0,0
CLI-03971,Aurora Lourdes Vallejo,Estudiante,7021.86,Bajo,2024-01-09,1731.88,6741.33,0.24664120332789322,3.892492551446982,0,0
CLI-03972,Magdalena Saldivar Morales,Empleado Sector Privado,12952.86,Medio,2023-12-17,5315.03,17290.38,0.4103364044697464,3.253110518661231,0,0
CLI-03973,Sr. Abelardo Rivas,Empresario / Comerciante,216139.85,Alto,2026-04-06,53380.92,130145.94,0.24697398466779724,2.4380610150593136,1,0
CLI-03974,Yeni María Luisa Serrato Nava,Desempleado,1919.42,Alto,2025-12-18,439.06,2347.61,0.2287461837430057,5.346900195873002,0,0
CLI-03975,Felix Granados Arellano,Desempleado,3820.81,Alto,2024-04-07,2781.84,5750.83,0.7280759838882331,2.067275616138958,0,0
